time,open,high,low,close,HTF MA,HTF MA
1767574800,4395.28,4421.605,4394.045,4396.29,4344.788399999994,4357.182666357216
1767576600,4396.34,4407.17,4391.06,4402.2,4345.995799999993,4358.948051990266
1767578400,4402.08,4405.365,4388.575,4402.425,4345.995799999993,4358.948051990266
1767580200,4402.335,4409.505,4398.76,4405.435,4347.316599999994,4360.771069559276
1767582000,4405.49,4414.165,4405.395,4407.565,4347.316599999994,4360.771069559276
1767583800,4407.455,4410.68,4399.805,4399.98,4348.533799999994,4362.3086746745985
1767585600,4399.965,4406.52,4397.25,4405.01,4348.533799999994,4362.3086746745985
1767587400,4405.035,4408.46,4403.63,4404.31,4349.7696999999935,4363.955785471673
1767589200,4404.225,4412.88,4403.695,4412.685,4349.7696999999935,4363.955785471673
1767591000,4412.67,4414.705,4401.035,4412.46,4350.698999999993,4365.857911531608
1767592800,4412.46,4426.45,4411.565,4424.045,4350.698999999993,4365.857911531608
1767594600,4424.075,4426.52,4416.31,4420.65,4352.133899999993,4368.00662088331
1767596400,4420.635,4424.1,4416.875,4420.5,4352.133899999993,4368.00662088331
1767598200,4420.495,4425.14,4418.57,4421.79,4353.596499999994,4370.115773005533
1767600000,4421.73,4430.16,4419.31,4426.635,4353.596499999994,4370.115773005533
1767601800,4426.57,4434.02,4423.615,4430.25,4355.544199999993,4372.473977985708
1767603600,4430.205,4434.63,4426.17,4432.75,4355.544199999993,4372.473977985708
1767605400,4432.785,4438.335,4431.02,4434.865,4358.525199999994,4374.920684731366
1767607200,4434.85,4436.755,4430.86,4433.175,4358.525199999994,4374.920684731366
1767609000,4433.06,4440.055,4432.725,4436.48,4360.693499999994,4377.334775526215
1767610800,4436.515,4437.755,4410.805,4417.19,4360.693499999994,4377.334775526215
1767612600,4417.225,4426.135,4415.17,4419.265,4362.456399999994,4378.979098054599
1767614400,4419.01,4421.51,4413.83,4415.66,4362.456399999994,4378.979098054599
1767616200,4415.69,4417.265,4405.52,4409.705,4364.495699999994,4380.184035385791
1767618000,4409.785,4418.99,4397.09,4399.72,4364.495699999994,4380.184035385791
1767619800,4399.86,4417.31,4396.485,4416.965,4366.321799999994,4381.626426154975
1767621600,4417.025,4429.82,4417.025,4421.255,4366.321799999994,4381.626426154975
1767623400,4421.12,4442.765,4417.785,4436.28,4368.913299999994,4383.7697035606625
1767625200,4436.77,4455.77,4436.77,4444.6,4368.913299999994,4383.7697035606625
1767627000,4444.615,4450.1,4435.56,4448.5,4371.658099999993,4386.308146558284
1767628800,4448.48,4451.49,4438.195,4440.79,4371.658099999993,4386.308146558284
1767630600,4440.75,4454.415,4440.155,4441.93,4374.216899999994,4388.489395712861
